,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
6799,200761734,2020.0,1930766326.0,3567.31,66,1196,18,9,4,2020,9,4,2020,24,4,2020,1969-12-28 19:12:24.406250024,
6800,200020431,2020.0,1930768235.0,15567.61,66,724,33,9,4,2020,1,4,2020,8,4,2020,1969-12-28 16:16:10.875000008,
6801,140104423,2020.0,2960633701.0,10476.850999999999,66,1898,5,6,5,2020,8,5,2020,18,5,2020,1970-01-01 01:23:34.312500018,0-15
6802,140105785,2020.0,2960624832.0,3686.4239999999995,66,2493,5,28,3,2020,2,4,2020,12,4,2020,1970-01-13 16:17:42.500000012,0-15
6803,140104225,2020.0,2960621352.0,13034.699999999999,66,2433,5,17,3,2020,17,3,2020,27,3,2020,1970-01-03 15:06:40.000000027,0-15
6804,200936373,2020.0,1930731017.0,33172.7,66,2659,18,2,4,2020,2,4,2020,17,4,2020,1970-01-01 22:54:03.703125017,0-15
6805,200780383,2020.0,1930714517.0,119878.66,66,1872,18,28,3,2020,28,3,2020,12,4,2020,1969-12-28 08:12:15.031250012,
6806,200915438,2020.0,1930606633.0,9518.72,66,1172,18,13,3,2020,13,3,2020,28,3,2020,1970-01-03 14:41:11.000000028,0-15
6807,200794332,2020.0,1930806240.0,1870.46,66,632,20,20,4,2020,20,4,2020,5,5,2020,1969-12-31 11:12:09.671875005,
6808,200759082,2020.0,1930723374.0,111741.38,66,1346,18,30,3,2020,30,3,2020,14,4,2020,1969-12-28 23:20:21.640625014,
6809,2013,2020.0,1930662113.0,11451.08,66,1536,65,17,3,2020,17,3,2020,17,3,2020,1970-02-10 23:12:35.250000017,31-45
6810,200777735,2020.0,1930617965.0,7097.65,66,1977,18,6,3,2020,6,3,2020,21,3,2020,1969-12-28 15:25:14.687500021,
6811,200759878,2020.0,1930860581.0,31704.81,66,2395,32,6,5,2020,6,5,2020,21,5,2020,1970-01-03 01:43:22.140625021,0-15
6812,200769623,2020.0,1930652138.0,1784.79,66,2998,32,15,3,2020,15,3,2020,30,3,2020,1970-01-07 08:30:04.125000030,0-15
6813,200769623,2020.0,1930780231.0,64211.65,66,2998,32,14,4,2020,14,4,2020,29,4,2020,1970-01-06 22:56:06.218750029,0-15
6814,200772670,2020.0,1930800025.0,96783.27,66,192,46,18,4,2020,18,4,2020,3,5,2020,1970-01-05 05:58:11.125000003,0-15
6815,200772670,2020.0,1930709986.0,57937.16,66,189,46,27,3,2020,27,3,2020,11,4,2020,1970-01-06 09:22:36.218750011,0-15
6816,200769623,2020.0,1930853099.0,35324.14,66,3004,32,4,5,2020,4,5,2020,19,5,2020,1970-01-08 08:42:55.125000019,0-15
6817,200736337,2020.0,1930604632.0,4811.25,66,2730,18,11,3,2020,11,3,2020,26,3,2020,1970-01-02 07:46:21.062500026,0-15
6818,200974851,2020.0,1930603135.0,3380.38,66,2314,18,4,3,2020,4,3,2020,19,3,2020,1970-01-02 10:21:33.109375019,0-15
6819,200726979,2020.0,1930780257.0,684.55,66,334,18,6,4,2020,6,4,2020,21,4,2020,1970-01-01 02:47:49.898437521,0-15
6820,200769623,2020.0,1930713343.0,51474.0,66,3005,32,28,3,2020,28,3,2020,12,4,2020,1970-01-08 22:14:36.187500012,0-15
6821,200769623,2020.0,1930620895.0,2835.52,66,2999,32,9,3,2020,9,3,2020,24,3,2020,1970-01-05 13:12:23.125000024,0-15
6822,200769623,2020.0,1930692995.0,21102.41,66,3002,32,23,3,2020,23,3,2020,7,4,2020,1970-01-08 05:19:15.125000007,0-15
6823,200148860,2020.0,1930669376.0,21802.52,66,811,18,24,3,2020,24,3,2020,8,4,2020,1969-12-30 07:59:47.140625008,
6824,200744019,2020.0,1930823986.0,7861.57,66,2798,18,26,4,2020,26,4,2020,11,5,2020,1970-01-09 04:38:24.437500011,0-15
6825,100032278,2020.0,1930773976.0,47234.0,66,2919,18,10,4,2020,10,4,2020,25,4,2020,1970-01-04 07:14:54.187500025,0-15
6826,200714710,2020.0,1930647100.0,2282.36,66,2721,18,13,3,2020,13,3,2020,28,3,2020,1970-01-01 04:43:55.542968778,0-15
6827,200744019,2020.0,1930610212.0,106557.32,66,2790,18,6,3,2020,6,3,2020,21,3,2020,1970-01-04 00:28:19.484375021,0-15
6828,200769623,2020.0,1930808331.0,6943.0,66,2995,32,21,4,2020,21,4,2020,6,5,2020,1970-01-07 12:25:28.500000006,0-15
6829,200772595,2020.0,1930726085.0,46947.42,66,2406,18,2,4,2020,2,4,2020,17,4,2020,1969-12-26 10:35:06.156250017,
6830,200769623,2020.0,1930723174.0,2019.69,66,2995,32,31,3,2020,31,3,2020,15,4,2020,1970-01-05 00:21:49.718750015,0-15
6831,200020431,2020.0,1930767554.0,7164.1,66,718,36,9,4,2020,1,4,2020,24,4,2020,1969-12-29 06:32:51.140625024,
6832,102,2020.0,1930592575.0,14586.7,66,1527,30,3,3,2020,3,3,2020,7,4,2020,1970-01-05 19:24:26.437500007,0-15
6833,200744019,2020.0,1930794355.0,1286.64,66,2788,18,17,4,2020,17,4,2020,2,5,2020,1970-01-02 09:08:47.187500002,0-15
6834,200769623,2020.0,1930857874.0,1792.66,66,2999,32,6,5,2020,6,5,2020,21,5,2020,1970-01-07 00:48:54.593750021,0-15
6835,140104409,2020.0,2960623438.0,28777.713999999996,66,1676,5,25,3,2020,25,3,2020,4,4,2020,1970-01-04 14:14:11.687500004,0-15
6836,140104423,2020.0,2960618998.0,60593.87599999999,66,1903,5,11,3,2020,14,3,2020,24,3,2020,1969-12-28 01:35:19.156250024,
6837,200762301,2020.0,1930705072.0,8936.32,66,447,24,25,3,2020,25,3,2020,9,4,2020,1970-01-02 06:15:05.828125009,0-15
6838,200793568,2020.0,1930699810.0,43536.47,66,2661,18,25,3,2020,25,3,2020,9,4,2020,1970-01-03 02:49:22.703125009,0-15
6839,140104240,2020.0,2960625178.0,85261.96699999999,66,940,5,4,4,2020,12,4,2020,22,4,2020,1970-01-07 16:41:31.812500022,0-15
6840,200769623,2020.0,1930688438.0,16783.78,66,2998,32,25,3,2020,25,3,2020,9,4,2020,1970-01-08 04:08:36.750000009,0-15
6841,200769623,2020.0,1930700064.0,67251.87,66,2999,32,28,3,2020,28,3,2020,12,4,2020,1970-01-07 00:00:14.406250012,0-15
6842,200786288,2020.0,1930670574.0,13504.28,66,919,24,20,3,2020,20,3,2020,4,4,2020,1970-01-07 02:58:11.250000004,0-15
6843,200708411,2020.0,1930876401.0,66521.23,66,2460,18,7,5,2020,7,5,2020,22,5,2020,1969-12-22 19:12:00.250000022,
6844,140106224,2020.0,2960621131.0,30733.016999999996,66,2919,5,16,3,2020,19,3,2020,29,3,2020,1970-01-21 14:25:34.125000029,16-30
6845,200704858,2020.0,1930672851.0,6596.38,66,2975,31,20,3,2020,20,3,2020,24,5,2020,1970-01-14 04:58:18.500000024,0-15
6846,200759878,2020.0,1930777156.0,18927.3,66,2394,32,13,4,2020,13,4,2020,28,4,2020,1970-01-03 10:48:57.203125028,0-15
6847,200769623,2020.0,1930662009.0,42236.91,66,3001,32,17,3,2020,17,3,2020,1,4,2020,1970-01-08 08:17:56.812500001,0-15
6848,200729290,2020.0,1930709878.0,73913.44,66,1587,18,28,3,2020,28,3,2020,12,4,2020,1969-12-28 03:29:27.593750012,
6849,100043936,2020.0,1930778543.0,15026.34,66,2069,9,13,4,2020,13,4,2020,23,4,2020,1970-01-01 04:38:53.902343773,0-15
6850,200769623,2020.0,1930675781.0,313.13,66,2999,32,21,3,2020,21,3,2020,5,4,2020,1970-01-03 14:35:04.578125005,0-15
6851,140106372,2020.0,2960627832.0,3158.3369999999995,66,1039,5,9,4,2020,10,4,2020,20,4,2020,1970-01-01 19:45:58.023437520,0-15
6852,140104409,2020.0,2960627313.0,25166.399999999998,66,1671,5,7,4,2020,9,4,2020,19,4,2020,1970-01-03 15:40:20.921875019,0-15
6853,200769623,2020.0,1930612418.0,57080.48,66,3001,32,7,3,2020,7,3,2020,22,3,2020,1970-01-04 11:19:04.125000022,0-15
6854,200726979,2020.0,1930725156.0,126.92,66,331,18,1,4,2020,1,4,2020,16,4,2020,1969-12-30 09:19:47.078125016,
6855,200900212,2020.0,1930741015.0,26455.01,66,2919,18,3,4,2020,3,4,2020,18,4,2020,1970-01-14 22:56:21.125000018,0-15
6856,200148860,2020.0,1930800641.0,33059.35,66,813,18,20,4,2020,20,4,2020,5,5,2020,1969-12-30 06:40:14.609375005,
6857,200769623,2020.0,1930665658.0,123.23,66,3004,32,19,3,2020,19,3,2020,3,4,2020,1970-01-03 09:21:11.390625003,0-15
6858,200744019,2020.0,1930747432.0,12187.91,66,2794,18,5,4,2020,5,4,2020,20,4,2020,1970-01-08 21:25:24.562500020,0-15
6859,200769623,2020.0,1930729023.0,15846.54,66,2999,32,2,4,2020,2,4,2020,17,4,2020,1970-01-08 00:59:21.937500017,0-15
6860,200761734,2020.0,1930730642.0,34091.29,66,1192,18,2,4,2020,2,4,2020,17,4,2020,1969-12-31 15:10:39.613281267,
6861,200794332,2020.0,1930660858.0,55629.77,66,626,20,13,3,2020,13,3,2020,28,3,2020,1970-01-03 14:08:33.859375028,0-15
6862,200744019,2020.0,1930706534.0,93132.33,66,2794,18,26,3,2020,26,3,2020,10,4,2020,1970-01-07 01:59:15.625000010,0-15
6863,200726979,2020.0,1930801737.0,190.38,66,333,18,20,4,2020,20,4,2020,5,5,2020,1969-12-30 12:55:52.625000005,
6864,200769623,2020.0,1930654876.0,37444.95,66,3003,32,16,3,2020,16,3,2020,31,3,2020,1970-01-08 01:39:25.312500031,0-15
6865,200816950,2020.0,1990572216.0,79772.51,66,593,12,5,4,2020,5,4,2020,5,5,2020,1970-01-01 06:53:14.316406255,0-15
6866,200437182,2020.0,1930724520.0,50612.44,66,974,18,1,4,2020,1,4,2020,16,4,2020,1970-01-02 14:20:33.203125016,0-15
6867,200794332,2020.0,1930611055.0,1311.75,66,627,20,7,3,2020,7,3,2020,22,3,2020,1969-12-30 19:01:14.531250022,
6868,200769623,2020.0,1930720535.0,15624.84,66,2995,32,30,3,2020,30,3,2020,14,4,2020,1970-01-07 12:38:57.187500014,0-15
6869,200769623,2020.0,1930647222.0,12387.59,66,3005,32,15,3,2020,15,3,2020,30,3,2020,1970-01-08 11:21:46.250000030,0-15
6870,200759082,2020.0,1930693247.0,20131.42,66,2919,31,24,3,2020,24,3,2020,28,5,2020,1970-01-14 07:30:16.125000028,0-15
6871,200769623,2020.0,1930738538.0,62536.66,66,2998,32,4,4,2020,4,4,2020,19,4,2020,1970-01-06 23:20:29.343750019,0-15
6872,200881076,2020.0,1930713765.0,53194.24,66,80,18,30,3,2020,30,3,2020,14,4,2020,1970-01-07 02:28:17.375000014,0-15
6873,200762301,2020.0,1930788111.0,5231.14,66,450,24,16,4,2020,16,4,2020,1,5,2020,1969-12-28 16:50:43.062500001,
6874,200744019,2020.0,1930630204.0,10384.56,66,2797,18,10,3,2020,10,3,2020,25,3,2020,1970-01-09 00:49:36.937500025,0-15
6875,140106408,2020.0,2960619198.0,4300.821,66,2989,5,15,3,2020,15,3,2020,25,3,2020,1970-01-23 06:05:30.125000025,16-30
6876,200769623,2020.0,1930580235.0,15782.42,66,2997,32,29,2,2020,29,2,2020,15,3,2020,1970-01-07 16:50:28.937500015,0-15
6877,200705742,2020.0,1930854558.0,8062.84,66,841,19,5,5,2020,5,5,2020,8,6,2020,1969-12-29 03:52:00.312500008,
6878,200769623,2020.0,1930676171.0,70139.13,66,2999,32,22,3,2020,22,3,2020,6,4,2020,1970-01-06 16:38:11.531250006,0-15
6879,200769623,2020.0,1930645907.0,23255.79,66,2998,32,13,3,2020,13,3,2020,28,3,2020,1970-01-08 05:33:18.875000028,0-15
6880,200762301,2020.0,1930759725.0,113724.33,66,452,24,8,4,2020,8,4,2020,23,4,2020,1970-01-03 11:59:44.953125023,0-15
6881,200726979,2020.0,1930582987.0,496.14,66,327,18,29,2,2020,29,2,2020,15,3,2020,1970-01-01 07:18:57.660156265,0-15
6882,200769623,2020.0,1930804576.0,37087.75,66,3003,32,21,4,2020,21,4,2020,6,5,2020,1970-01-08 03:04:28.687500006,0-15
6883,100034443,2020.0,1930638602.0,22957.64,66,2919,18,11,3,2020,11,3,2020,26,3,2020,1970-01-14 18:02:42.125000026,0-15
6884,200781803,2020.0,1930699891.0,15610.35,66,1449,18,25,3,2020,25,3,2020,9,4,2020,1970-01-01 21:33:30.125000009,0-15
6885,2013,2020.0,1930684592.0,14904.0,66,1531,65,25,3,2020,25,3,2020,25,3,2020,1970-02-13 01:28:59.250000025,31-45
6886,200359490,2020.0,1930862347.0,16392.96,66,2919,9,5,5,2020,5,5,2020,15,5,2020,1970-01-18 20:58:43.750000015,16-30
6887,200706844,2020.0,1930716738.0,65350.62,66,3063,18,26,3,2020,26,3,2020,10,4,2020,1970-01-08 02:47:36.687500010,0-15
6888,200772595,2020.0,1930673858.0,12315.37,66,2407,18,20,3,2020,20,3,2020,4,4,2020,1970-01-03 03:57:32.359375004,0-15
6889,200707822,2020.0,1930660342.0,62486.43,66,2227,18,16,3,2020,16,3,2020,31,3,2020,1969-12-29 15:39:35.750000031,
6890,200790165,2020.0,1930830553.0,10710.0,66,2919,18,27,4,2020,27,4,2020,12,5,2020,1970-01-16 21:03:29.125000012,16-30
6891,200769623,2020.0,1930607485.0,36198.51,66,3005,32,6,3,2020,6,3,2020,21,3,2020,1970-01-08 21:43:39.312500021,0-15
6892,200772670,2020.0,1930731456.0,1496.87,66,188,46,1,4,2020,1,4,2020,16,4,2020,1970-01-01 17:11:28.433593766,0-15
6893,200707822,2020.0,1930706527.0,126311.27,66,2225,18,29,3,2020,29,3,2020,13,4,2020,1969-12-29 16:00:51.859375013,
6894,200865666,2020.0,1930580228.0,1518.12,66,2331,26,27,2,2020,27,2,2020,18,3,2020,1969-12-31 04:39:55.726562518,
6895,200769623,2020.0,1930875043.0,28711.62,66,3003,32,9,5,2020,9,5,2020,24,5,2020,1970-01-07 17:26:15.125000024,0-15
6896,200936373,2020.0,1930682794.0,95568.89,66,2659,18,23,3,2020,23,3,2020,7,4,2020,1969-12-31 07:49:58.984375007,
6897,200759878,2020.0,1930823944.0,13883.47,66,2393,32,25,4,2020,25,4,2020,10,5,2020,1970-01-03 08:56:11.984375010,0-15
6898,100031704,2020.0,1930584994.0,17795.99,66,749,18,3,3,2020,3,3,2020,18,3,2020,1970-01-07 09:34:30.687500018,0-15
6899,200726979,2020.0,1930689377.0,678.25,66,328,18,20,3,2020,20,3,2020,4,4,2020,1969-12-30 15:28:04.265625004,
6900,200780383,2020.0,1930699647.0,24340.42,66,1867,18,25,3,2020,25,3,2020,9,4,2020,1970-01-02 15:25:04.828125009,0-15
6901,200148860,2020.0,1930842455.0,10190.95,66,813,31,30,4,2020,30,4,2020,4,7,2020,1969-12-30 00:17:17.312500004,
6902,200769623,2020.0,1930584684.0,41405.16,66,3002,32,1,3,2020,1,3,2020,16,3,2020,1970-01-07 03:34:46.000000016,0-15
6903,200803720,2020.0,1930765364.0,1501.46,66,726,36,10,4,2020,1,4,2020,24,4,2020,1969-12-29 06:33:59.890625024,
6904,200769623,2020.0,1930709877.0,51376.96,66,3004,32,29,3,2020,29,3,2020,13,4,2020,1970-01-08 12:47:50.687500013,0-15
6905,200793122,2020.0,1930589781.0,78487.83,66,2919,18,4,3,2020,4,3,2020,19,3,2020,1970-01-14 02:04:05.750000019,0-15
6906,200794332,2020.0,1930717247.0,76017.68,66,633,20,30,3,2020,30,3,2020,14,4,2020,1970-01-02 19:12:47.546875014,0-15
6907,200230690,2020.0,1930858014.0,309.0,66,739,36,5,5,2020,1,5,2020,24,5,2020,1969-12-28 11:44:22.937500024,
6908,200793830,2020.0,1930679051.0,53260.16,66,1719,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 21:17:55.890625004,0-15
6909,200707741,2020.0,1930690912.0,22276.35,66,2530,18,25,3,2020,25,3,2020,9,4,2020,1970-01-01 23:02:36.875000009,0-15
6910,200769623,2020.0,1930673195.0,72080.17,66,3000,32,22,3,2020,22,3,2020,6,4,2020,1970-01-06 20:56:29.156250006,0-15
6911,200706844,2020.0,1930567334.0,45715.68,66,3068,18,27,2,2020,27,2,2020,13,3,2020,1970-01-09 02:49:02.875000013,0-15
6912,200704045,2020.0,1930709896.0,120805.63,66,2258,18,27,3,2020,27,3,2020,11,4,2020,1969-12-29 21:48:04.375000011,
6913,200705372,2020.0,1930643010.0,2599.23,66,1020,31,13,3,2020,13,3,2020,17,5,2020,1969-12-31 13:21:19.398437517,
6914,200704858,2020.0,1930739734.0,45864.7,66,2969,18,4,4,2020,4,4,2020,19,4,2020,1970-01-16 13:39:27.375000019,16-30
6915,200769623,2020.0,1930707498.0,8985.43,66,3004,32,27,3,2020,27,3,2020,11,4,2020,1970-01-08 01:00:49.875000011,0-15
6916,200418007,2020.0,1930818760.0,9899.36,66,98,18,24,4,2020,24,4,2020,9,5,2020,1969-12-23 22:51:13.250000009,
6917,200726979,2020.0,1930856931.0,92.84,66,331,18,5,5,2020,5,5,2020,20,5,2020,1969-12-31 18:57:20.044921895,
6918,100036168,2020.0,1930837885.0,12418.14,66,1154,9,29,4,2020,29,4,2020,9,5,2020,1970-01-03 13:35:20.859375009,0-15
6919,100031704,2020.0,1930797423.0,8839.4,66,748,31,18,4,2020,18,4,2020,22,6,2020,1970-01-06 01:29:11.906250022,0-15
6920,200762301,2020.0,1930829811.0,49749.82,66,446,24,29,4,2020,29,4,2020,14,5,2020,1970-01-02 18:56:38.421875014,0-15
6921,200776463,2020.0,1930598034.0,1990.99,66,1573,31,3,3,2020,3,3,2020,7,5,2020,1969-12-31 14:44:59.070312507,
6922,200769623,2020.0,1930727985.0,1898.9,66,2995,32,1,4,2020,1,4,2020,16,4,2020,1970-01-03 05:54:56.765625016,0-15
6923,200769623,2020.0,1930783408.0,26735.49,66,2995,32,15,4,2020,15,4,2020,30,4,2020,1970-01-07 15:05:52.812500030,0-15
6924,200762301,2020.0,1930585908.0,15512.72,66,450,24,2,3,2020,2,3,2020,17,3,2020,1969-12-31 15:55:44.363281267,
6925,200148860,2020.0,1930629317.0,13748.13,66,817,18,11,3,2020,11,3,2020,26,3,2020,1969-12-27 22:58:33.125000026,
6926,200029010,2020.0,1930617110.0,8159.69,66,1559,31,6,3,2020,6,3,2020,10,5,2020,1970-01-01 13:21:32.917968760,0-15
6927,200769623,2020.0,1930641540.0,1898.9,66,3001,32,12,3,2020,12,3,2020,27,3,2020,1970-01-04 12:52:35.156250027,0-15
6928,100031704,2020.0,1930859697.0,110377.23,66,754,18,6,5,2020,6,5,2020,21,5,2020,1970-01-02 23:57:47.359375021,0-15
6929,200707822,2020.0,1930731151.0,23894.84,66,2226,18,1,4,2020,1,4,2020,16,4,2020,1970-01-01 21:37:03.500000016,0-15
6930,100043936,2020.0,1930763563.0,16823.17,66,2919,9,8,4,2020,8,4,2020,18,4,2020,1970-01-16 18:33:27.125000018,16-30
6931,200416837,2020.0,1930856979.0,3717.86,66,722,36,5,5,2020,1,5,2020,24,5,2020,1969-12-29 14:33:32.765625024,
6932,200779719,2020.0,1930861044.0,13388.51,66,2919,18,6,5,2020,6,5,2020,21,5,2020,1970-01-15 08:45:10.500000021,0-15
6933,200514741,2020.0,1930755138.0,140778.3,66,2919,59,6,4,2020,6,4,2020,5,6,2020,1970-01-14 14:30:28.375000005,0-15
6934,200519201,2020.0,1930748621.0,111465.08,66,1570,18,5,4,2020,5,4,2020,20,4,2020,1969-12-29 10:02:17.953125020,
6935,200148860,2020.0,1930858122.0,36707.71,66,816,18,5,5,2020,5,5,2020,20,5,2020,1970-01-02 21:20:42.828125020,0-15
6936,200705742,2020.0,1930636630.0,36802.22,66,839,19,10,3,2020,10,3,2020,13,4,2020,1969-12-31 09:15:59.093750013,
6937,200097356,2020.0,1930744322.0,16156.52,66,2919,18,7,4,2020,7,4,2020,22,4,2020,1970-01-17 02:27:23.875000022,16-30
6938,200744019,2020.0,1930861917.0,40409.24,66,2792,18,6,5,2020,6,5,2020,21,5,2020,1970-01-09 10:25:52.000000021,0-15
6939,200711029,2020.0,1930732656.0,25030.3,66,3030,18,2,4,2020,2,4,2020,17,4,2020,1970-01-12 08:12:43.750000017,0-15
6940,200707822,2020.0,1930620481.0,12582.47,66,2226,18,9,3,2020,9,3,2020,24,3,2020,1970-01-03 09:40:00.515625024,0-15
6941,200769623,2020.0,1930646041.0,12707.63,66,3002,32,12,3,2020,12,3,2020,27,3,2020,1970-01-07 00:03:42.843750027,0-15
6942,140104409,2020.0,2960617464.0,148064.133,66,1675,5,3,3,2020,11,3,2020,21,3,2020,1969-12-29 22:16:27.984375021,
6943,200744019,2020.0,1930832244.0,15894.63,66,2789,18,28,4,2020,28,4,2020,13,5,2020,1970-01-05 15:30:02.187500013,0-15
6944,200769623,2020.0,1930871149.0,32537.63,66,3005,32,8,5,2020,8,5,2020,23,5,2020,1970-01-08 03:41:09.000000023,0-15
6945,200133150,2020.0,1930834443.0,287198.25,66,1568,18,29,4,2020,29,4,2020,14,5,2020,1969-12-28 22:17:04.312500014,
6946,200707822,2020.0,1930824558.0,70075.27,66,2229,18,24,4,2020,24,4,2020,9,5,2020,1969-12-29 15:06:27.828125009,
6947,200769623,2020.0,1930653123.0,64352.06,66,2998,32,16,3,2020,16,3,2020,31,3,2020,1970-01-06 13:14:49.000000031,0-15
6948,200773492,2020.0,1930691625.0,36073.48,66,2919,18,25,3,2020,25,3,2020,9,4,2020,1970-01-15 22:12:27.250000009,0-15
6949,200769623,2020.0,1930718910.0,4063.83,66,3000,32,31,3,2020,31,3,2020,15,4,2020,1970-01-08 10:07:05.062500015,0-15
6950,140106181,2020.0,2960617442.0,19353.6,66,2811,5,1,3,2020,3,3,2020,13,3,2020,1970-03-10 09:22:33.500000013,Greater than 60
6951,200769623,2020.0,1930652602.0,22021.88,66,3005,32,15,3,2020,15,3,2020,30,3,2020,1970-01-08 11:27:17.500000030,0-15
6952,140105785,2020.0,2960630939.0,11827.199999999999,66,2502,5,28,4,2020,30,4,2020,10,5,2020,1970-01-13 03:24:46.875000010,0-15
6953,200780383,2020.0,1930700810.0,39366.34,66,1866,18,25,3,2020,25,3,2020,9,4,2020,1969-12-30 03:53:56.265625009,
6954,200772670,2020.0,1930623420.0,62683.74,66,190,46,8,3,2020,8,3,2020,23,3,2020,1970-01-06 18:42:21.187500023,0-15
6955,200769623,2020.0,1930581747.0,6171.06,66,3000,32,29,2,2020,29,2,2020,15,3,2020,1970-01-08 10:37:09.000000015,0-15
6956,200418007,2020.0,1930592659.0,33580.31,66,92,18,3,3,2020,3,3,2020,18,3,2020,1970-01-04 04:00:07.843750018,0-15
6957,200749782,2020.0,1930586790.0,54798.15,66,1559,18,3,3,2020,3,3,2020,18,3,2020,1969-12-25 23:32:28.937500018,
6958,200707822,2020.0,1930732036.0,53694.86,66,2226,18,1,4,2020,1,4,2020,16,4,2020,1969-12-25 12:57:29.437500016,
6959,200769623,2020.0,1930881181.0,3421.42,66,2998,32,11,5,2020,11,5,2020,26,5,2020,1970-01-06 18:44:49.625000026,0-15
6960,140106408,2020.0,2960621748.0,32660.061,66,2988,5,19,3,2020,20,3,2020,30,3,2020,1970-01-22 01:44:15.250000030,16-30
6961,200769623,2020.0,1930622761.0,53249.19,66,3002,32,9,3,2020,9,3,2020,24,3,2020,1970-01-04 10:43:13.031250024,0-15
6962,200769623,2020.0,1930606303.0,1504.87,66,2997,32,6,3,2020,6,3,2020,21,3,2020,1970-01-04 23:44:58.812500021,0-15
6963,200769623,2020.0,1930686735.0,33988.59,66,3002,32,23,3,2020,23,3,2020,7,4,2020,1970-01-08 06:46:28.625000007,0-15
6964,200759878,2020.0,1930730185.0,13229.08,66,2389,32,4,4,2020,4,4,2020,19,4,2020,1970-01-03 03:44:36.015625019,0-15
6965,200769623,2020.0,1930705474.0,11078.02,66,2997,32,27,3,2020,27,3,2020,11,4,2020,1970-01-07 16:50:28.937500011,0-15
6966,140103400,2020.0,1991840568.0,1193.4,66,2919,55,29,3,2020,29,3,2020,28,4,2020,1970-01-26 23:56:00.500000028,16-30
6967,200723794,2020.0,1930658237.0,65732.4,66,2919,18,17,3,2020,17,3,2020,1,4,2020,1970-01-13 10:35:51.625000001,0-15
6968,200769623,2020.0,1930722852.0,62353.96,66,3005,32,2,4,2020,2,4,2020,17,4,2020,1970-01-07 05:02:55.875000017,0-15
6969,200759878,2020.0,1930733601.0,14035.83,66,2386,32,2,4,2020,2,4,2020,17,4,2020,1970-01-03 01:37:34.421875017,0-15
6970,200769623,2020.0,1930827432.0,33949.9,66,3001,32,27,4,2020,27,4,2020,12,5,2020,1970-01-08 08:05:57.062500012,0-15
6971,200726979,2020.0,1930656108.0,356.13,66,326,18,16,3,2020,16,3,2020,31,3,2020,1970-01-03 11:58:39.531250031,0-15
6972,200826820,2020.0,1930859852.0,6652.4,66,2919,18,8,5,2020,8,5,2020,23,5,2020,1970-01-17 22:50:17.750000023,16-30
6973,200769623,2020.0,1930853772.0,13859.38,66,2995,32,5,5,2020,5,5,2020,20,5,2020,1970-01-07 03:49:37.375000020,0-15
6974,200793830,2020.0,1930818951.0,41822.76,66,1720,18,23,4,2020,23,4,2020,8,5,2020,1970-01-02 19:34:22.390625008,0-15
6975,200771157,2020.0,1930800405.0,505.29,66,3037,18,18,4,2020,18,4,2020,3,5,2020,1970-01-07 18:54:43.812500003,0-15
6976,200769623,2020.0,1930732629.0,15056.43,66,3000,32,1,4,2020,1,4,2020,16,4,2020,1970-01-06 16:10:16.156250016,0-15
6977,200974851,2020.0,1930861221.0,245.55,66,2320,18,5,5,2020,5,5,2020,20,5,2020,1969-12-27 15:07:40.437500020,
6978,200769623,2020.0,1930655176.0,42005.3,66,2998,32,16,3,2020,16,3,2020,31,3,2020,1970-01-08 05:39:34.687500031,0-15
6979,200769623,2020.0,1930778059.0,44047.38,66,3001,32,11,4,2020,11,4,2020,26,4,2020,1970-01-07 11:07:13.625000026,0-15
6980,200752302,2020.0,1930860232.0,47407.15,66,1590,18,5,5,2020,5,5,2020,20,5,2020,1969-12-25 12:53:44.250000020,
6981,200704858,2020.0,1930717577.0,75193.04,66,2972,18,31,3,2020,31,3,2020,15,4,2020,1970-01-12 03:49:46.875000015,0-15
6982,200759878,2020.0,1930683551.0,39675.59,66,2395,32,20,3,2020,20,3,2020,4,4,2020,1970-01-02 19:59:54.265625004,0-15
6983,2013,2020.0,1930606372.0,8433.98,66,1537,65,9,3,2020,9,3,2020,9,3,2020,1970-02-15 14:26:28.750000009,46-60
6984,200762301,2020.0,1930705971.0,42067.55,66,443,24,27,3,2020,27,3,2020,11,4,2020,1970-01-03 11:47:37.046875011,0-15
6985,200253680,2020.0,1930655855.0,40605.6,66,2449,18,16,3,2020,16,3,2020,31,3,2020,1969-12-29 17:52:00.312500031,
6986,200769623,2020.0,1930803607.0,15150.97,66,2999,32,22,4,2020,22,4,2020,7,5,2020,1970-01-08 06:01:14.375000007,0-15
6987,200769623,2020.0,1930666220.0,20538.32,66,3002,32,19,3,2020,19,3,2020,3,4,2020,1970-01-08 05:19:15.125000003,0-15
6988,2013,2020.0,1930615449.0,12297.6,66,1538,65,6,3,2020,6,3,2020,6,3,2020,1970-02-12 05:45:20.250000006,31-45
6989,200762301,2020.0,1930661423.0,27980.86,66,447,24,18,3,2020,18,3,2020,2,4,2020,1970-01-01 05:34:42.996093752,0-15
6990,200769623,2020.0,1930619966.0,7195.24,66,3000,32,8,3,2020,8,3,2020,23,3,2020,1970-01-08 05:51:56.562500023,0-15
